num_topics_Total,alpha,beta,topicoAct,words
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],5,"(5, '0.254*""god"" + 0.248*""war"" + 0.024*""ii"" + 0.018*""puzzl"" + 0.018*""seri"" + 0.017*""combo"" + 0.015*""action"" + 0.013*""boss"" + 0.013*""magic"" + 0.012*""slash""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],6,"(6, '0.253*""unchart"" + 0.103*""sli"" + 0.063*""cooper"" + 0.033*""treasur"" + 0.024*""thiev"" + 0.021*""didnt"" + 0.018*""platform"" + 0.016*""best"" + 0.014*""pocket"" + 0.013*""among""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],7,"(7, '0.175*""vita"" + 0.044*""ps"" + 0.028*""show"" + 0.021*""basebal"" + 0.020*""version"" + 0.019*""year"" + 0.019*""hit"" + 0.014*""touch"" + 0.014*""ball"" + 0.013*""franchis""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],8,"(8, '0.242*""infam"" + 0.052*""sport"" + 0.048*""power"" + 0.038*""sucker"" + 0.030*""second"" + 0.024*""wipeout"" + 0.023*""gift"" + 0.017*""charger"" + 0.017*""pure"" + 0.012*""condit""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],9,"(9, '0.116*""son"" + 0.057*""op"" + 0.053*""co"" + 0.049*""gun"" + 0.038*""call"" + 0.036*""duti"" + 0.026*""shoot"" + 0.021*""kill"" + 0.017*""mic"" + 0.015*""guy""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],10,"(10, '0.031*""charact"" + 0.018*""stori"" + 0.009*""make"" + 0.008*""player"" + 0.008*""heavi"" + 0.008*""experi"" + 0.007*""rain"" + 0.007*""end"" + 0.006*""differ"" + 0.005*""time""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],11,"(11, '0.093*""resist"" + 0.060*""fps"" + 0.048*""shooter"" + 0.032*""fall"" + 0.032*""weapon"" + 0.032*""shadow"" + 0.025*""halo"" + 0.016*""person"" + 0.014*""man"" + 0.014*""stream""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],12,"(12, '0.033*""mission"" + 0.009*""take"" + 0.008*""citi"" + 0.008*""complet"" + 0.007*""gameplay"" + 0.007*""open"" + 0.006*""around"" + 0.006*""world"" + 0.006*""action"" + 0.006*""feel""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],13,"(13, '0.102*""jak"" + 0.080*""citi"" + 0.052*""daxter"" + 0.040*""quot"" + 0.023*""creed"" + 0.020*""wii"" + 0.019*""assassin"" + 0.018*""theft"" + 0.017*""auto"" + 0.017*""grand""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],14,"(14, '0.125*""metal"" + 0.093*""black"" + 0.086*""twist"" + 0.027*""vehicl"" + 0.023*""charact"" + 0.018*""r"" + 0.017*""interior"" + 0.016*""dark"" + 0.015*""mode"" + 0.012*""destruct""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],15,"(15, '0.019*""get"" + 0.014*""time"" + 0.013*""enemi"" + 0.011*""use"" + 0.011*""one"" + 0.010*""also"" + 0.009*""thing"" + 0.008*""like"" + 0.008*""level"" + 0.008*""take""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],16,"(16, '0.143*""ratchet"" + 0.142*""clank"" + 0.107*""weapon"" + 0.075*""seri"" + 0.039*""upgrad"" + 0.023*""platform"" + 0.021*""previous"" + 0.018*""new"" + 0.016*""futur"" + 0.015*""collect""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],17,"(17, '0.045*""play"" + 0.024*""like"" + 0.021*""great"" + 0.020*""get"" + 0.020*""one"" + 0.018*""fun"" + 0.016*""good"" + 0.015*""realli"" + 0.014*""time"" + 0.013*""graphic""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],18,"(18, '0.100*""rpg"" + 0.039*""battl"" + 0.036*""fantasi"" + 0.032*""item"" + 0.032*""system"" + 0.030*""wild"" + 0.028*""dungeon"" + 0.028*""rpgs"" + 0.027*""arm"" + 0.027*""town""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],19,"(19, '0.096*""hd"" + 0.078*""danc"" + 0.057*""monster"" + 0.053*""c"" + 0.038*""cant"" + 0.038*""fight"" + 0.029*""move"" + 0.028*""1st"" + 0.023*""platinum"" + 0.014*""freez""')"
