num_topics_Total,alpha,beta,topicoAct,words
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],14,"(14, '0.018*""enemi"" + 0.017*""like"" + 0.015*""shoot"" + 0.014*""get"" + 0.013*""kill"" + 0.012*""weapon"" + 0.012*""gun"" + 0.011*""cod"" + 0.011*""crysi"" + 0.010*""level""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],15,"(15, '0.052*""gen"" + 0.036*""bad"" + 0.026*""wii"" + 0.023*""good"" + 0.018*""like"" + 0.016*""vs"" + 0.014*""mmo"" + 0.012*""graphic"" + 0.011*""hawk"" + 0.011*""npc""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],16,"(16, '0.078*""fifa"" + 0.028*""da"" + 0.023*""plan"" + 0.016*""play"" + 0.016*""soccer"" + 0.014*""servic"" + 0.014*""tournament"" + 0.010*""swing"" + 0.010*""sandbox"" + 0.009*""address""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],17,"(17, '0.044*""ea"" + 0.020*""buy"" + 0.017*""creatur"" + 0.013*""pay"" + 0.013*""make"" + 0.012*""compani"" + 0.011*""want"" + 0.011*""like"" + 0.010*""purchas"" + 0.010*""product""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],18,"(18, '0.012*""time"" + 0.011*""one"" + 0.010*""like"" + 0.009*""get"" + 0.009*""play"" + 0.009*""even"" + 0.007*""make"" + 0.006*""go"" + 0.006*""way"" + 0.005*""level""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],19,"(19, '0.024*""harri"" + 0.019*""potter"" + 0.019*""get"" + 0.016*""promot"" + 0.016*""imag"" + 0.015*""spell"" + 0.011*""thought"" + 0.011*""hogwart"" + 0.011*""puzzl"" + 0.011*""grey""')"
25,"[0.09257216 0.0491456  0.01688076 0.06249274 0.02767221 0.01567817
 0.01991707 0.16703323 0.01751434 0.30528346 0.02482624 0.02268482
 0.03090819 0.01712877 0.09103891 0.03435132 0.03726265 0.03922908
 0.18553019 0.01799847 0.01904586 0.13290288 0.02650727 0.04146052
 0.08654276]",[0.0376523  0.06258293 0.053228   ... 0.03611595 0.03611595 0.03611595],0,"(0, '0.040*""like"" + 0.024*""buy"" + 0.022*""graphic"" + 0.021*""get"" + 0.021*""play"" + 0.020*""bad"" + 0.019*""money"" + 0.018*""wast"" + 0.017*""go"" + 0.016*""look""')"
25,"[0.09257216 0.0491456  0.01688076 0.06249274 0.02767221 0.01567817
 0.01991707 0.16703323 0.01751434 0.30528346 0.02482624 0.02268482
 0.03090819 0.01712877 0.09103891 0.03435132 0.03726265 0.03922908
 0.18553019 0.01799847 0.01904586 0.13290288 0.02650727 0.04146052
 0.08654276]",[0.0376523  0.06258293 0.053228   ... 0.03611595 0.03611595 0.03611595],1,"(1, '0.028*""campaign"" + 0.021*""multiplay"" + 0.021*""map"" + 0.019*""zone"" + 0.014*""offlin"" + 0.011*""tank"" + 0.011*""vehicl"" + 0.010*""play"" + 0.009*""first"" + 0.008*""match""')"
25,"[0.09257216 0.0491456  0.01688076 0.06249274 0.02767221 0.01567817
 0.01991707 0.16703323 0.01751434 0.30528346 0.02482624 0.02268482
 0.03090819 0.01712877 0.09103891 0.03435132 0.03726265 0.03922908
 0.18553019 0.01799847 0.01904586 0.13290288 0.02650727 0.04146052
 0.08654276]",[0.0376523  0.06258293 0.053228   ... 0.03611595 0.03611595 0.03611595],2,"(2, '0.113*""bond"" + 0.042*""goldeney"" + 0.039*""jame"" + 0.028*""ep"" + 0.026*""red"" + 0.018*""alert"" + 0.017*""deflect"" + 0.014*""hrs"" + 0.013*""mandatori"" + 0.012*""lifetim""')"
25,"[0.09257216 0.0491456  0.01688076 0.06249274 0.02767221 0.01567817
 0.01991707 0.16703323 0.01751434 0.30528346 0.02482624 0.02268482
 0.03090819 0.01712877 0.09103891 0.03435132 0.03726265 0.03922908
 0.18553019 0.01799847 0.01904586 0.13290288 0.02650727 0.04146052
 0.08654276]",[0.0376523  0.06258293 0.053228   ... 0.03611595 0.03611595 0.03611595],3,"(3, '0.033*""player"" + 0.031*""play"" + 0.027*""madden"" + 0.026*""ea"" + 0.025*""year"" + 0.021*""team"" + 0.017*""mode"" + 0.017*""like"" + 0.016*""live"" + 0.013*""sport""')"
