num_topics_Total,alpha,beta,topicoAct,words
15,"[0.05191318 0.08001361 0.08739708 0.2908792  0.10774493 2.8561208
 0.17132837 0.11925425 0.1357371  0.57903975 0.21443045 0.20394829
 0.02078599 0.17071755 0.06878524]",[0.07220205 0.05715665 0.06819577 ... 0.05354956 0.05354621 0.05354596],13,"(13, '0.043*""player"" + 0.037*""multiplay"" + 0.035*""battlefield"" + 0.030*""map"" + 0.029*""campaign"" + 0.023*""mode"" + 0.023*""weapon"" + 0.019*""team"" + 0.018*""shooter"" + 0.017*""singl""')"
15,"[0.05191318 0.08001361 0.08739708 0.2908792  0.10774493 2.8561208
 0.17132837 0.11925425 0.1357371  0.57903975 0.21443045 0.20394829
 0.02078599 0.17071755 0.06878524]",[0.07220205 0.05715665 0.06819577 ... 0.05354956 0.05354621 0.05354596],14,"(14, '0.045*""quot"" + 0.036*""unit"" + 0.031*""command"" + 0.024*""battl"" + 0.019*""build"" + 0.019*""rts"" + 0.019*""red"" + 0.017*""c"" + 0.017*""strategi"" + 0.017*""faction""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],0,"(0, '0.233*""titan"" + 0.046*""comic"" + 0.033*""remov"" + 0.032*""region"" + 0.029*""planet"" + 0.022*""shorter"" + 0.017*""lt"" + 0.017*""establish"" + 0.016*""commerci"" + 0.016*""dam""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],1,"(1, '0.114*""battlefield"" + 0.107*""map"" + 0.048*""vehicl"" + 0.042*""server"" + 0.030*""class"" + 0.022*""weapon"" + 0.021*""tank"" + 0.019*""destruct"" + 0.019*""kill"" + 0.017*""conquest""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],2,"(2, '0.026*""fight"" + 0.022*""move"" + 0.015*""point"" + 0.014*""get"" + 0.013*""mode"" + 0.011*""use"" + 0.009*""button"" + 0.008*""win"" + 0.008*""take"" + 0.008*""hit""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],3,"(3, '0.063*""xbox"" + 0.047*""version"" + 0.040*""consol"" + 0.016*""pc"" + 0.011*""control"" + 0.011*""titl"" + 0.010*""current"" + 0.009*""generat"" + 0.009*""releas"" + 0.007*""review""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],4,"(4, '0.045*""player"" + 0.036*""madden"" + 0.029*""year"" + 0.027*""team"" + 0.024*""play"" + 0.023*""mode"" + 0.019*""ea"" + 0.018*""footbal"" + 0.016*""ball"" + 0.015*""pass""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],5,"(5, '0.014*""weapon"" + 0.013*""enemi"" + 0.011*""feel"" + 0.009*""first"" + 0.009*""use"" + 0.008*""effect"" + 0.008*""well"" + 0.007*""upgrad"" + 0.007*""halo"" + 0.006*""design""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],6,"(6, '0.047*""pc"" + 0.032*""issu"" + 0.031*""run"" + 0.027*""updat"" + 0.026*""download"" + 0.024*""fix"" + 0.023*""patch"" + 0.021*""problem"" + 0.021*""instal"" + 0.017*""card""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],7,"(7, '0.036*""alic"" + 0.022*""song"" + 0.020*""board"" + 0.017*""trick"" + 0.017*""music"" + 0.017*""band"" + 0.013*""rock"" + 0.012*""skate"" + 0.012*""mad"" + 0.012*""cours""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],8,"(8, '0.069*""race"" + 0.064*""car"" + 0.029*""speed"" + 0.027*""drive"" + 0.019*""racer"" + 0.018*""cop"" + 0.016*""need"" + 0.015*""crash"" + 0.013*""nfs"" + 0.013*""mode""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],9,"(9, '0.039*""charact"" + 0.023*""stori"" + 0.011*""age"" + 0.010*""origin"" + 0.010*""dragon"" + 0.010*""quest"" + 0.009*""world"" + 0.009*""rpg"" + 0.009*""level"" + 0.007*""differ""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],10,"(10, '0.076*""sim"" + 0.034*""new"" + 0.029*""pack"" + 0.026*""expans"" + 0.011*""famili"" + 0.011*""hous"" + 0.011*""pet"" + 0.010*""plant"" + 0.010*""garden"" + 0.010*""also""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],11,"(11, '0.069*""dead"" + 0.067*""space"" + 0.038*""zombi"" + 0.017*""horror"" + 0.013*""surviv"" + 0.013*""ship"" + 0.012*""evil"" + 0.012*""weapon"" + 0.011*""monster"" + 0.010*""boss""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],12,"(12, '0.116*""bond"" + 0.079*""colleg"" + 0.054*""agent"" + 0.048*""devic"" + 0.044*""school"" + 0.031*""contract"" + 0.029*""goldeney"" + 0.017*""fire"" + 0.016*""movi"" + 0.012*""slack""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],13,"(13, '0.098*""player"" + 0.061*""multiplay"" + 0.052*""mode"" + 0.049*""campaign"" + 0.045*""onlin"" + 0.039*""play"" + 0.037*""team"" + 0.036*""singl"" + 0.021*""op"" + 0.015*""friend""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],14,"(14, '0.043*""quot"" + 0.035*""command"" + 0.034*""unit"" + 0.022*""battl"" + 0.019*""build"" + 0.019*""strategi"" + 0.018*""general"" + 0.018*""rts"" + 0.018*""red"" + 0.017*""war""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],15,"(15, '0.036*""gun"" + 0.033*""weapon"" + 0.030*""mission"" + 0.025*""enemi"" + 0.024*""shoot"" + 0.023*""level"" + 0.022*""shooter"" + 0.018*""kill"" + 0.013*""duti"" + 0.013*""rifl""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],16,"(16, '0.074*""great"" + 0.070*""graphic"" + 0.038*""gameplay"" + 0.035*""best"" + 0.029*""amaz"" + 0.025*""sound"" + 0.024*""awesom"" + 0.019*""fan"" + 0.018*""good"" + 0.016*""recommend""')"
20,"[0.03015539 0.08168393 0.16328701 0.18487448 0.08819044 0.31672886
 0.12972729 0.13204221 0.1211343  0.2972619  0.20928077 0.13996303
 0.01990911 0.19668885 0.07140809 0.13507865 0.55702114 3.3005533
 0.08641841 0.08484714]",[0.0495549  0.04613155 0.04990834 ... 0.04211733 0.04211731 0.04211731],17,"(17, '0.035*""play"" + 0.027*""like"" + 0.022*""get"" + 0.018*""one"" + 0.015*""fun"" + 0.014*""time"" + 0.014*""realli"" + 0.012*""good"" + 0.011*""much"" + 0.010*""go""')"
