num_topics_Total,alpha,beta,topicoAct,words
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],4,"(4, '0.041*""issu"" + 0.029*""fix"" + 0.016*""patch"" + 0.016*""get"" + 0.015*""play"" + 0.015*""clean"" + 0.015*""sinc"" + 0.014*""problem"" + 0.014*""mode"" + 0.013*""broke""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],5,"(5, '0.194*""control"" + 0.064*""xbox"" + 0.055*""use"" + 0.048*""stick"" + 0.036*""ps3"" + 0.034*""button"" + 0.029*""analog"" + 0.028*""one"" + 0.025*""soni"" + 0.021*""better""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],6,"(6, '0.067*""pretti"" + 0.048*""slow"" + 0.041*""graphic"" + 0.031*""worst"" + 0.031*""beauti"" + 0.028*""ty"" + 0.028*""wwe"" + 0.024*""bad"" + 0.023*""guy"" + 0.017*""smackdown""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],7,"(7, '0.033*""good"" + 0.031*""play"" + 0.022*""graphic"" + 0.021*""got"" + 0.017*""like"" + 0.017*""sound"" + 0.016*""audio"" + 0.016*""forum"" + 0.015*""seem"" + 0.015*""look""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],8,"(8, '0.059*""soni"" + 0.030*""suck"" + 0.021*""work"" + 0.017*""brand"" + 0.017*""entri"" + 0.017*""buy"" + 0.016*""year"" + 0.016*""new"" + 0.015*""bundl"" + 0.015*""ray""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],9,"(9, '0.044*""rpg"" + 0.043*""like"" + 0.025*""good"" + 0.023*""ruin"" + 0.022*""fantasi"" + 0.019*""rpgs"" + 0.017*""western"" + 0.016*""clich"" + 0.016*""driver"" + 0.015*""play""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],10,"(10, '0.046*""prime"" + 0.039*""reaction"" + 0.036*""ico"" + 0.033*""altern"" + 0.028*""feel"" + 0.027*""drop"" + 0.026*""made"" + 0.022*""gave"" + 0.022*""cheapli"" + 0.022*""metroid""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],11,"(11, '0.040*""filter"" + 0.038*""rate"" + 0.037*""syphon"" + 0.035*""frame"" + 0.023*""man"" + 0.022*""glitchi"" + 0.020*""shrunk"" + 0.018*""period"" + 0.018*""atroc"" + 0.014*""cant""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],12,"(12, '0.024*""ps3"" + 0.020*""get"" + 0.018*""like"" + 0.016*""control"" + 0.016*""cheap"" + 0.015*""soni"" + 0.014*""suck"" + 0.013*""star"" + 0.012*""give"" + 0.012*""headphon""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],13,"(13, '0.016*""get"" + 0.013*""player"" + 0.012*""back"" + 0.011*""time"" + 0.010*""even"" + 0.010*""work"" + 0.009*""also"" + 0.009*""play"" + 0.008*""consol"" + 0.007*""well""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],14,"(14, '0.045*""blue"" + 0.044*""light"" + 0.043*""work"" + 0.039*""shoot"" + 0.030*""safe"" + 0.026*""replac"" + 0.021*""peopl"" + 0.019*""great"" + 0.019*""faulti"" + 0.017*""use""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],15,"(15, '0.088*""decis"" + 0.087*""instead"" + 0.053*""base"" + 0.046*""rpg"" + 0.032*""ignor"" + 0.031*""gate"" + 0.023*""uncomfort"" + 0.017*""repet"" + 0.016*""baldur"" + 0.016*""world""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],16,"(16, '0.038*""load"" + 0.036*""broken"" + 0.030*""slow"" + 0.027*""gameplay"" + 0.025*""bank"" + 0.019*""poor"" + 0.019*""control"" + 0.018*""design"" + 0.018*""qualiti"" + 0.016*""r2""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],17,"(17, '0.034*""killzon"" + 0.017*""would"" + 0.016*""seem"" + 0.012*""shadow"" + 0.012*""hdmi"" + 0.012*""display"" + 0.012*""play"" + 0.011*""complet"" + 0.011*""one"" + 0.011*""like""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],18,"(18, '0.104*""tv"" + 0.060*""card"" + 0.043*""screen"" + 0.042*""wast"" + 0.040*""memori"" + 0.034*""hard"" + 0.034*""soni"" + 0.033*""use"" + 0.033*""3d"" + 0.032*""buy""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],19,"(19, '0.059*""socom"" + 0.032*""mayb"" + 0.029*""better"" + 0.024*""fanboy"" + 0.024*""alot"" + 0.023*""want"" + 0.023*""peopl"" + 0.019*""like"" + 0.019*""think"" + 0.018*""grip""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],20,"(20, '0.022*""one"" + 0.017*""feel"" + 0.016*""like"" + 0.012*""play"" + 0.011*""case"" + 0.011*""would"" + 0.009*""find"" + 0.009*""time"" + 0.008*""go"" + 0.008*""littl""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],21,"(21, '0.077*""cabl"" + 0.043*""everi"" + 0.025*""need"" + 0.024*""advertis"" + 0.021*""help"" + 0.020*""grandia"" + 0.018*""translat"" + 0.017*""unless"" + 0.016*""say"" + 0.015*""use""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],22,"(22, '0.047*""get"" + 0.035*""bore"" + 0.034*""realli"" + 0.026*""teen"" + 0.023*""quick"" + 0.023*""hit"" + 0.021*""cant"" + 0.018*""though"" + 0.017*""tire"" + 0.015*""kid""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],23,"(23, '0.030*""play"" + 0.026*""around"" + 0.025*""left"" + 0.023*""polic"" + 0.021*""noth"" + 0.021*""say"" + 0.020*""fun"" + 0.020*""bore"" + 0.019*""like"" + 0.019*""peopl""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],24,"(24, '0.030*""protect"" + 0.026*""vita"" + 0.026*""kit"" + 0.025*""feel"" + 0.015*""cool"" + 0.015*""design"" + 0.015*""scratch"" + 0.013*""pull"" + 0.013*""like"" + 0.013*""enough""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],25,"(25, '0.061*""laughabl"" + 0.058*""patient"" + 0.038*""offici"" + 0.038*""blatant"" + 0.015*""cost"" + 0.012*""ok"" + 0.012*""everyth"" + 0.011*""one"" + 0.010*""product"" + 0.009*""syetem""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],26,"(26, '0.051*""un"" + 0.032*""dog"" + 0.031*""la"" + 0.031*""broadcast"" + 0.031*""de"" + 0.028*""el"" + 0.028*""es"" + 0.028*""para"" + 0.017*""danc"" + 0.014*""juego""')"
65,"[0.02770395 0.03427152 0.0172384  0.01159692 0.0178255  0.02322644
 0.01068246 0.01732357 0.01984996 0.01177924 0.01183667 0.01130306
 0.02280518 0.05228152 0.01349162 0.01302158 0.01550256 0.03355059
 0.01850561 0.01526623 0.02880506 0.01239964 0.01230505 0.01406311
 0.0224278  0.01099681 0.01173419 0.01500813 0.01668411 0.01154829
 0.03173317 0.01183059 0.01090295 0.01765208 0.0125654  0.01307197
 0.02493504 0.01253298 0.0410522  0.01535435 0.01898333 0.01078953
 0.01342846 0.02370006 0.0109525  0.0229711  0.01101623 0.02302861
 0.01146638 0.01220686 0.01535023 0.03191875 0.01796764 0.02212085
 0.01205512 0.06017479 0.02434088 0.01169066 0.01586537 0.01913753
 0.01317658 0.01123159 0.00982852 0.05403049 0.01553291]",[0.01817147 0.01867132 0.02738314 ... 0.01486349 0.01486349 0.01486349],27,"(27, '0.068*""psp"" + 0.043*""expect"" + 0.035*""qualiti"" + 0.031*""even"" + 0.030*""ps"" + 0.027*""includ"" + 0.022*""shock"" + 0.021*""room"" + 0.021*""otherwis"" + 0.020*""disappoint""')"
