num_topics_Total,alpha,beta,topicoAct,words
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],13,"(13, '0.117*""delux"" + 0.089*""turbotax"" + 0.054*""schedul"" + 0.052*""premier"" + 0.052*""block"" + 0.041*""r"" + 0.032*""year"" + 0.032*""version"" + 0.023*""tt"" + 0.018*""rental""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],14,"(14, '0.363*""money"" + 0.119*""wast"" + 0.047*""worst"" + 0.034*""ever"" + 0.028*""horribl"" + 0.024*""suck"" + 0.015*""garbag"" + 0.015*""crap"" + 0.014*""wish"" + 0.014*""back""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],0,"(0, '0.359*""quicken"" + 0.105*""download"" + 0.091*""transact"" + 0.079*""bank"" + 0.041*""account"" + 0.033*""financi"" + 0.022*""upgrad"" + 0.021*""invest"" + 0.020*""money"" + 0.016*""featur""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],1,"(1, '0.061*""work"" + 0.047*""support"" + 0.045*""problem"" + 0.045*""tri"" + 0.040*""get"" + 0.036*""time"" + 0.035*""updat"" + 0.025*""issu"" + 0.022*""fix"" + 0.020*""help""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],2,"(2, '0.224*""load"" + 0.201*""box"" + 0.125*""patch"" + 0.060*""aw"" + 0.033*""agent"" + 0.032*""anywher"" + 0.032*""dime"" + 0.019*""boot"" + 0.018*""nickel"" + 0.018*""upfront""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],3,"(3, '0.043*""year"" + 0.042*""use"" + 0.031*""intuit"" + 0.031*""product"" + 0.029*""softwar"" + 0.013*""need"" + 0.012*""buy"" + 0.012*""purchas"" + 0.012*""custom"" + 0.012*""like""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],4,"(4, '0.561*""mac"" + 0.171*""pc"" + 0.035*""run"" + 0.022*""version"" + 0.022*""switch"" + 0.012*""compar"" + 0.011*""fals"" + 0.010*""user"" + 0.010*""incomplet"" + 0.009*""con""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],5,"(5, '0.026*""account"" + 0.016*""one"" + 0.015*""use"" + 0.013*""enter"" + 0.012*""check"" + 0.011*""go"" + 0.011*""time"" + 0.009*""back"" + 0.009*""inform"" + 0.008*""new""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],6,"(6, '0.229*""data"" + 0.194*""file"" + 0.077*""import"" + 0.045*""convert"" + 0.034*""mint"" + 0.030*""secur"" + 0.027*""format"" + 0.026*""com"" + 0.022*""convers"" + 0.017*""export""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],7,"(7, '0.196*""difficult"" + 0.127*""terribl"" + 0.119*""hate"" + 0.111*""complic"" + 0.065*""suck"" + 0.058*""client"" + 0.056*""navig"" + 0.025*""row"" + 0.017*""shown"" + 0.016*""ruin""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],8,"(8, '0.066*""store"" + 0.050*""cloud"" + 0.046*""server"" + 0.037*""net"" + 0.037*""individu"" + 0.035*""disc"" + 0.034*""tab"" + 0.032*""impress"" + 0.028*""local"" + 0.025*""discontinu""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],9,"(9, '0.413*""window"" + 0.125*""password"" + 0.093*""app"" + 0.048*""match"" + 0.033*""machin"" + 0.031*""id"" + 0.029*""reset"" + 0.026*""setup"" + 0.025*""xp"" + 0.019*""ui""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],10,"(10, '0.161*""amazon"" + 0.152*""refund"" + 0.083*""download"" + 0.054*""receiv"" + 0.035*""email"" + 0.031*""sent"" + 0.030*""request"" + 0.025*""purchas"" + 0.023*""mail"" + 0.020*""order""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],11,"(11, '0.086*""per"" + 0.070*""laptop"" + 0.047*""flaw"" + 0.045*""employe"" + 0.041*""resolut"" + 0.032*""focus"" + 0.031*""own"" + 0.028*""foreign"" + 0.027*""tabl"" + 0.025*""nowher""')"
20,"[0.68477803 1.7850496  0.08417886 4.645557   0.11459252 2.9799137
 0.29847056 0.11026455 0.13279739 0.16770479 0.22453326 0.10479125
 0.6234088  0.37084866 0.16011076 0.37771425 0.27064434 0.6731804
 0.50005585 0.28551033]",[0.06210038 0.0433563  0.09022246 ... 0.04121132 0.04121131 0.04121131],12,"(12, '0.362*""version"" + 0.146*""upgrad"" + 0.081*""quickbook"" + 0.061*""new"" + 0.039*""forc"" + 0.033*""previous"" + 0.026*""featur"" + 0.023*""old"" + 0.023*""pro"" + 0.019*""older""')"
