num_topics_Total,alpha,beta,topicoAct,words
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],8,"(8, '0.054*""world"" + 0.036*""new"" + 0.027*""brave"" + 0.012*""return"" + 0.010*""first"" + 0.009*""content"" + 0.008*""design"" + 0.007*""releas"" + 0.007*""explor"" + 0.007*""much""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],9,"(9, '0.258*""quot"" + 0.045*""n64"" + 0.039*""playthrough"" + 0.037*""rare"" + 0.031*""stupid"" + 0.030*""fanboy"" + 0.020*""banjo"" + 0.017*""generous"" + 0.016*""everytim"" + 0.015*""ape""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],10,"(10, '0.021*""use"" + 0.018*""level"" + 0.013*""get"" + 0.013*""time"" + 0.012*""kirbi"" + 0.011*""enemi"" + 0.009*""make"" + 0.009*""like"" + 0.009*""also"" + 0.009*""one""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],11,"(11, '0.217*""mario"" + 0.109*""super"" + 0.034*""bros"" + 0.028*""nintendo"" + 0.027*""galaxi"" + 0.026*""level"" + 0.024*""world"" + 0.024*""new"" + 0.018*""origin"" + 0.015*""nes""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],12,"(12, '0.225*""pokemon"" + 0.037*""battl"" + 0.031*""new"" + 0.023*""trainer"" + 0.022*""white"" + 0.019*""black"" + 0.019*""red"" + 0.019*""trade"" + 0.018*""version"" + 0.016*""catch""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],13,"(13, '0.157*""metroid"" + 0.072*""prime"" + 0.047*""samus"" + 0.027*""planet"" + 0.025*""mission"" + 0.021*""weapon"" + 0.019*""boss"" + 0.019*""shooter"" + 0.017*""person"" + 0.016*""space""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],14,"(14, '0.294*""wii"" + 0.089*""control"" + 0.056*""fit"" + 0.053*""gamecub"" + 0.028*""nintendo"" + 0.028*""sport"" + 0.024*""balanc"" + 0.023*""motion"" + 0.021*""plus"" + 0.019*""use""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],15,"(15, '0.079*""charact"" + 0.049*""fight"" + 0.043*""golf"" + 0.040*""punch"" + 0.030*""fox"" + 0.028*""ball"" + 0.026*""smash"" + 0.026*""dixi"" + 0.023*""fighter"" + 0.021*""shot""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],16,"(16, '0.027*""graphic"" + 0.025*""gameplay"" + 0.021*""seri"" + 0.021*""nintendo"" + 0.021*""best"" + 0.020*""3d"" + 0.016*""classic"" + 0.016*""music"" + 0.016*""fan"" + 0.015*""feel""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],17,"(17, '0.102*""battl"" + 0.085*""rpg"" + 0.069*""fantasi"" + 0.062*""paper"" + 0.056*""mon"" + 0.055*""eacut"" + 0.053*""pok"" + 0.043*""final"" + 0.039*""attack"" + 0.036*""system""')"
